Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
2160000,-0.13151662,1.9601572,0.00020746281,None,None,-2.898000180721283
2162000,-0.11548958,1.8672887,0.00020737517,-1.8358832992477498,1197.6666666666667,-2.2332500591874123
2164000,-0.11760822,1.7868208,0.00020729024,-1.8715001346427016,1596.0,-1.7153000545998414
2166000,-0.1313034,1.8693832,0.00020720424,-11.136250081413891,969.0,None
2168000,-0.13463576,1.9238086,0.0002071195,-1.8385999516952627,1197.3333333333333,-4.16301254183054
2170000,-0.09180026,1.8773586,0.00020703318,-1.1775999196688645,998.0,None
2172000,-0.11763044,1.9174733,0.0002069484,None,None,-1.1776000410318375
2174000,-0.106090136,1.8410678,0.0002068591,-1.8941749681544024,1297.5,-1.5127500854432583
2176000,-0.09268015,1.8700893,0.00020677692,None,None,-2.2756000459194183
2178000,-0.09831471,1.975645,0.00020669037,-1.6287998884217814,998.0,-1.6276000142097473
2180000,-0.12622222,1.9074848,0.00020660374,-2.0927501500118524,1597.0,-1.8613752238452435
2182000,-0.09395788,1.8858733,0.0002065157,-1.7636666178004816,1197.6666666666667,-1.645000159740448
2184000,-0.113784984,1.8798752,0.00020643239,-11.668000125791878,1213.0,-5.104666570822398
2186000,-0.14372535,1.8445814,0.00020634726,-2.1083997998212,998.0,None
2188000,-0.105098136,1.8097893,0.00020626071,-6.849250134138856,1342.0,-4.4788250252604485
2190000,-0.17071725,1.9416351,0.00020617546,-2.164399851753842,998.0,-2.1644001603126526
2192000,-0.19318518,1.9698558,0.00020609114,None,None,-2.1644001603126526
2194000,-0.17066349,1.9470941,0.00020600254,-1.4259999828936998,1197.6666666666667,-1.7300000041723251
2196000,-0.14900386,1.8257856,0.00020591746,-1.333750094025163,1596.0,-1.2939167022705078
2198000,-0.13113788,1.900905,0.00020583271,-2.5109997300896794,998.0,None
2200000,-0.14139846,1.8665513,0.00020574743,-6.714625122069265,1246.5,-4.612812593579292
2202000,-0.1092488,1.8895112,0.00020566123,-1.4887998935882933,998.5,None
2204000,-0.16903462,1.9126576,0.0002055767,None,None,-1.488800048828125
2206000,-0.15330845,1.8130139,0.00020548742,-1.6906999907150748,1297.25,-1.5850000828504562
2208000,-0.174743,1.7279817,0.00020540523,None,None,-1.796400099992752
2210000,-0.13439253,1.863767,0.00020531834,-4.892516627742832,984.6666666666666,-6.533774554729462
2212000,-0.12802233,1.9084586,0.00020523381,None,None,-1.610000103712082
2214000,-0.16602728,1.9161291,0.00020514379,-2.133466590409322,1197.6666666666667,-2.1027999855577946
2216000,-0.15869449,1.9000181,0.00020506037,-1.6520001214230433,1597.0,-1.9234000444412231
2218000,-0.13127804,1.8557726,0.00020497505,-1.787999815409421,998.0,None
2220000,-0.06540337,1.8245211,0.00020488909,-1.825500136736082,1596.0,-1.8004998813072841
2222000,-0.0965045,1.8549253,0.00020480255,-2.7235332410782576,1197.6666666666667,-2.361000031232834
2224000,-0.15645048,1.8255941,0.0002047194,None,None,-2.9048001170158386
2226000,-0.14768848,1.8225536,0.00020463135,-2.3230165434554997,1197.3333333333333,-2.7202500589191914
2228000,-0.13349828,1.9112456,0.00020454712,-2.5442502003570553,1596.0,-2.264349808295568
2230000,-0.15145612,1.915043,0.0002044615,-2.0963997958315304,998.0,None
2232000,-0.1368072,1.840285,0.00020437571,-2.0875001611711923,1596.0,-2.0934333403905234
2234000,-0.1513075,1.816366,0.00020429931,None,None,None
2236000,-0.14944533,1.8112327,0.00020421624,-2.2761832354881335,1197.6666666666667,-2.276183396577835
2238000,-0.14841643,1.8185148,0.00020412359,-2.163500161113916,1597.0,-2.163500100374222
2240000,-0.14845909,1.8825701,0.00020403581,-2.1845997888594866,998.0,-2.184600055217743
2242000,-0.13152562,1.9205679,0.00020394624,-1.3671333321156756,1197.6666666666667,-1.5085001587867737
2244000,-0.13414548,1.8980852,0.000203862,None,None,-1.0844000577926636
2246000,-0.1539427,1.8988738,0.000203772,-2.099216546921525,1197.3333333333333,-1.9554250165820122
2248000,-0.12828481,1.9596746,0.00020368869,-1.89800014620414,1597.0,-2.142400013282895
2250000,-0.13669713,1.9132303,0.00020360333,-1.286799854162382,998.0,None
2252000,-0.12391839,1.8625011,0.00020351734,-1.797250143106794,1596.0,-1.4569499989350636
2254000,-0.1518945,1.9407388,0.00020343084,-1.9738332620472647,1197.6666666666667,-1.461500123143196
2256000,-0.15907875,1.8579901,0.00020334768,None,None,-2.230000138282776
2258000,-0.13917074,1.8849813,0.00020325968,-1.708466631884221,1197.3333333333333,-1.7590000629425049
2260000,-0.12707241,1.8959323,0.00020317468,-11.800000129005639,1321.0,-5.0554669598738355
2262000,-0.11605045,1.9328111,0.00020308931,-1.895199844511808,998.5,None
2264000,-0.1320385,1.9000299,0.00020300398,-2.0882501508749556,1596.0,-1.9595500181118648
2266000,-0.15895246,1.8918387,0.00020291621,-1.934033279006447,1197.3333333333333,-1.9005001783370972
2268000,-0.12750626,1.901442,0.0002028333,None,None,-1.9508000016212463
2270000,-0.13910188,1.9140123,0.00020274665,-2.0596331795774554,1197.6666666666667,-2.0205001682043076
2272000,-0.15789142,1.9216754,0.00020266064,-1.9352501415123697,1596.0,-2.031216581662496
2274000,-0.13644618,1.9513617,0.00020257574,None,None,None
2276000,-0.1414527,1.8622097,0.00020249051,-2.0559998590906616,998.5,-2.0560001730918884
2278000,-0.17662293,1.8720199,0.00020240035,-2.0646624971195706,1297.25,-2.035125106573105
2280000,-0.1878916,1.8809462,0.00020231894,None,None,-2.0942000448703766
2282000,-0.1727132,1.8831702,0.0002022322,-1.8603998629696434,998.5,None
2284000,-0.22656053,1.9365875,0.00020214485,-6.584375113408896,1364.0,-4.222387562505901
2286000,-0.1702021,1.9772063,0.00020206005,-1.611199889841373,998.0,-1.61160010099411
2288000,-0.12992452,1.8709236,0.00020197596,None,None,-1.6108000874519348
2290000,-0.126283,1.8919356,0.00020188527,-2.1221374942251714,1297.25,-2.0058751171454787
2292000,-0.15354533,1.9312239,0.00020180453,None,None,-2.238400250673294
2294000,-0.17305312,1.968875,0.00020171767,-1.4487998990516644,998.5,None
2296000,-0.13901924,1.8515311,0.00020163077,-1.8195001286658226,1596.0,-1.634150080382824
2298000,-0.17976823,1.8040762,0.00020154656,-1.8319998750666855,998.0,None
2300000,-0.12818566,1.9059078,0.00020146163,None,None,-1.8320001065731049
2302000,-0.14389902,1.8092268,0.00020137592,-1.374375096958829,1596.5,-1.4042501598596573
2304000,-0.12833925,1.9775695,0.00020129439,-1.3501999076834181,998.5,-1.3483000931640465
2306000,-0.14932452,1.9919407,0.0002012067,None,None,None
2308000,-0.09852032,1.8549072,0.00020111841,-1.7853166041216657,1197.3333333333333,-1.7853166808684666
2310000,-0.12510648,1.9338197,0.00020102957,-2.1702998866482326,1197.3333333333333,-1.8205001205205917
2312000,-0.12698463,1.8594979,0.0002009472,None,None,-2.3452001214027405
2314000,-0.10129638,1.8914524,0.00020086052,-1.3891999050683808,998.5,None
2316000,-0.11217129,1.8579164,0.00020077307,-1.756125133484602,1596.0,-1.572662578895688
2318000,-0.12790546,1.9432731,0.00020068832,-1.4805998924712185,998.0,-1.4800000190734863
2320000,-0.112920396,1.9191188,0.00020060423,None,None,-1.481200098991394
2322000,-0.10470506,1.8565823,0.00020051355,-1.1532125153098605,1297.5,-1.3486250825226307
2324000,-0.113669366,1.8614175,0.00020043277,None,None,-0.9578000605106354
2326000,-0.13129851,1.9611005,0.00020034588,-2.8551997544564074,998.0,None
2328000,-0.11694601,1.926959,0.00020025905,-2.2302501640224364,1596.0,-2.54272498190403
2330000,-0.10213974,1.8702928,0.00020017485,-1.6879998848453397,998.0,None
2332000,-0.13699669,1.8550367,0.00020008991,None,None,-1.6880000829696655
2334000,-0.11615689,1.9424946,0.00020000424,-6.800250138971023,1596.0,-11.871500134468079
2336000,-0.11603956,1.9380713,0.00019992281,-1.731999786949018,998.5,-1.7309999590118725
2338000,-0.13543493,1.802718,0.00019983509,None,None,None
2340000,-0.170285,1.9589478,0.00019974679,-1.2171999676017247,1197.6666666666667,-1.2172000880042713
2342000,-0.11370915,1.9105119,0.00019965795,-2.17174986450118,1197.6666666666667,-1.4112500995397568
2344000,-0.111578345,1.9021302,0.00019957549,None,None,-2.551999866962433
2346000,-0.1321516,1.7984462,0.00019948882,-1.275599913104088,998.0,None
2348000,-0.13853051,1.8997653,0.00019940145,-2.1435001587087754,1596.0,-1.7095501013100147
2350000,-0.1351801,1.8721262,0.00019931662,-1.8263998351903865,998.0,-1.8268000483512878
2352000,-0.13750046,1.8681872,0.00019923259,None,None,-1.826000154018402
2354000,-0.16770722,1.9103041,0.00019914193,-1.5396750057552708,1297.25,-1.5617500878870487
2356000,-0.13461804,1.8148199,0.00019906109,None,None,-1.5176001191139221
2358000,-0.12915716,1.9690206,0.00019897423,-1.7801998693466885,998.0,None
2360000,-0.11949448,1.8917513,0.00019888881,-7.069750162860146,1558.0,-4.424975289904978
2362000,-0.14181769,1.797292,0.00019880301,-2.122599712209194,998.5,None
2364000,-0.1525655,1.8832395,0.00019871816,None,None,-2.1225997507572174
2366000,-0.15423535,1.8724371,0.00019862995,-1.331425006792415,1297.5,-1.4412501268088818
2368000,-0.14119543,1.9739473,0.00019854674,None,None,-1.22160005569458
2370000,-0.14024927,1.9163746,0.0001984607,None,None,None
2372000,-0.123253286,1.8211584,0.00019837482,-1.65189995423619,1197.3333333333333,-1.6519000579913456
2374000,-0.17041788,1.9320694,0.00019828619,-2.329649871661483,1197.6666666666667,-1.9817501902580261
2376000,-0.13012007,1.8784007,0.00019820381,None,None,-2.5035999417304993
2378000,-0.15584144,1.9120214,0.00019811667,-1.0643833338593442,1197.3333333333333,-1.4907499849796295
2380000,-0.1571337,1.8524996,0.00019803051,-1.1805000930035021,1596.0,-0.9609667267650366
2382000,-0.13997534,1.8676538,0.00019794589,-1.733999881456839,998.5,None
2384000,-0.14399001,1.8727173,0.00019786083,None,None,-1.7340000867843628
2386000,-0.1396843,1.9112893,0.00019777106,-1.6154625132694491,1297.0,-1.7821251600980759
2388000,-0.121973924,1.8427634,0.00019768941,None,None,-1.4488000571727753
2390000,-0.12211235,1.876999,0.00019760232,-1.8559997204720275,998.0,None
2392000,-0.16958196,1.8600669,0.00019751527,-1.676750127779087,1596.0,-1.7663749195635319
2394000,-0.15724999,1.8990372,0.0001974313,-1.8959998702193843,998.5,None
2396000,-0.17245659,1.7365406,0.00019734647,None,None,-1.8960001170635223
2398000,-0.17338087,1.79544,0.0001972583,-2.818287455076643,1297.5,-2.6013750974088907
2400000,-0.15558708,1.8505578,0.00019717502,None,None,-3.0352001190185547
2402000,-0.16313624,1.9160262,0.00019708896,-11.796250130486442,1248.0,-11.79625028371811
2404000,-0.17059642,1.9213476,0.00019700409,-2.301199813155108,998.5,-2.3012000918388367
2406000,-0.1488739,1.7904471,0.00019691414,-1.0760833324651078,1197.3333333333333,-1.1911250641569495
2408000,-0.17414606,1.8645512,0.00019682708,-11.039000083837891,1231.0,-5.942500239238143
2410000,-0.15371843,1.7849257,0.00019674498,-2.0567997745383764,998.0,None
2412000,-0.14657596,1.9122103,0.0001966588,-2.009000152873341,1596.0,-2.0408666829268136
2414000,-0.15840554,1.8645585,0.00019657276,-2.251466584362788,1198.0,-1.8720001503825188
2416000,-0.18069862,1.7739141,0.00019648916,None,None,-2.4412001073360443
2418000,-0.16281034,1.8486078,0.00019640125,-1.5753332991347027,1197.3333333333333,-1.7780001610517502
2420000,-0.124908365,1.8397702,0.00019631727,-1.7347501309704967,1596.0,-1.5609167485187452
2422000,-0.12531662,1.790613,0.00019623605,None,None,None
2424000,-0.15005319,1.8493029,0.00019615983,-4.314575001451885,1135.5,-1.8896000583966572
2426000,-0.13453537,1.7973064,0.0001960815,None,None,-11.589500367641449
2428000,-0.19994044,1.7909763,0.00019598362,-5.825583092063122,875.3333333333334,-5.825583100318909
2430000,-0.19260654,1.7903425,0.0001958877,-1.3286999923293479,1197.6666666666667,-1.7725000567734241
2432000,-0.2039919,1.8367375,0.00019580338,None,None,-1.1068000346422195
2434000,-0.17793211,1.8481936,0.00019571446,-1.7691166056514096,1197.6666666666667,-1.2937501072883606
2436000,-0.16256852,1.8824464,0.00019563187,None,None,-2.006800055503845
2438000,-0.17578351,1.9502956,0.0001955421,-1.846916618795755,1197.3333333333333,-1.8935750909149647
2440000,-0.17573956,1.9402604,0.00019545876,-2.141000154282665,1597.0,-1.9473000094294548
2442000,-0.16519038,1.868653,0.00019537329,-2.443399829615373,998.5,None
2444000,-0.17042677,1.8411748,0.00019528711,-2.1607501553662587,1596.0,-2.349183350801468
2446000,-0.17094132,1.8271571,0.00019520089,-2.038249947479926,1197.3333333333333,-2.1027500927448273
2448000,-0.17995596,1.7974914,0.00019511746,None,None,-2.006000131368637
2450000,-0.21242587,1.8167865,0.00019502887,-4.592062440693553,1148.25,-6.9481247290968895
2452000,-0.17347142,1.8719013,0.00019494601,None,None,-2.2359998524188995
2454000,-0.16085455,1.7475641,0.00019485952,-2.071199858080945,998.5,None
2456000,-0.14787917,1.8656118,0.00019478107,-1.791750126532861,1596.0,-1.9867167845368385
2458000,-0.1855986,1.8244003,0.00019470388,None,None,-1.7657500654459
2460000,-0.17855972,1.8286601,0.00019461573,-1.2265999163209926,998.0,-1.2266000658273697
2462000,-0.16287057,1.8367952,0.00019452829,None,None,None
2464000,-0.15096103,1.9623291,0.00019443543,-0.6902875029700226,1297.5,-0.6902875397354364
2466000,-0.15239492,1.9093114,0.00019434484,-2.5215997737977887,998.0,None
2468000,-0.18947321,1.7590593,0.00019426014,None,None,-2.5216001868247986
2470000,-0.18780978,1.9254332,0.00019416798,-2.8399499467632268,1297.25,-2.823266789317131
2472000,-0.1611515,1.8793161,0.00019408869,None,None,-2.8899998664855957
2474000,-0.16790767,1.772131,0.00019400133,-1.717599883020739,998.5,None
2476000,-0.16989595,1.9351847,0.00019391382,-1.776625125639839,1596.0,-1.7471126150339842
2478000,-0.17859688,1.8552915,0.00019382866,-5.451333222939866,890.6666666666666,-11.43399977684021
2480000,-0.15676354,1.9007715,0.00019374577,None,None,-2.4600000977516174
2482000,-0.1591858,1.8547298,0.00019365798,-2.2631832855210328,1197.6666666666667,-2.360750123858452
2484000,-0.166681,1.7919979,0.00019357566,-1.8347501305979677,1596.0,-2.2144001126289368
2486000,-0.14880948,1.9070554,0.0001934904,-1.2063999136153143,998.0,-1.8347501158714294
2488000,-0.1641834,1.9081486,0.00019340207,-1.7947501311136875,1596.0,-1.4025167226791382
2490000,-0.1718589,1.8324568,0.00019331588,-1.8619998407666571,998.0,None
2492000,-0.16258934,1.8520517,0.00019322913,-1.4787501086830162,1596.0,-1.7342500761151314
2494000,-0.13344717,1.8548108,0.00019314447,-1.916083276688975,1198.0,-1.7882500886917114
2496000,-0.11920099,1.9202228,0.00019305991,None,None,-1.9800000488758087
2498000,-0.17664208,1.8863994,0.00019297168,-2.05949994911983,1197.3333333333333,-1.92850012332201
2500000,-0.19076875,1.9176093,0.00019288847,None,None,-2.1250001192092896
2502000,-0.18169142,1.7454768,0.00019279897,-2.0791999530920293,1197.6666666666667,-2.0540001541376114
2504000,-0.17473446,1.8849155,0.00019271574,-2.1125001494656317,1597.0,-2.0987001061439514
2506000,-0.13669536,1.928316,0.00019262997,-1.5771998696145602,998.0,None
2508000,-0.17081833,1.7426827,0.00019254372,-1.7957501297350973,1596.0,-1.6500500688950221
2510000,-0.14504366,1.8862339,0.00019245814,-1.4272499766763456,1197.3333333333333,-1.5817500054836273
2512000,-0.15627341,1.865856,0.0001923741,None,None,-1.350000113248825
2514000,-0.17438853,1.8759731,0.00019228624,-1.7545999311939038,1197.6666666666667,-1.511000033468008
2516000,-0.16033587,1.8975422,0.00019220402,-1.8827501366322394,1596.0,-1.876399964094162
2518000,-0.18370031,1.9616196,0.00019211878,-2.2471998374530813,998.0,-1.8827501237392426
2520000,-0.18266436,1.8510659,0.00019203039,-2.486250181682408,1596.0,-2.326883534590403
2522000,-0.16212325,1.9260052,0.00019194417,-2.069199822610244,998.5,None
2524000,-0.16965565,1.8143442,0.00019185765,-6.685750129399821,1006.0,-2.1253833919763565
2526000,-0.16835725,1.8126535,0.0001917735,-2.452733169591132,1197.6666666666667,-6.640375088900328
2528000,-0.16948095,1.8244725,0.00019168822,None,None,-2.6055998504161835
2530000,-0.17001441,1.9189571,0.00019159821,-11.424500100809382,1374.0,-11.424499452114105
2532000,-0.1684471,1.8840152,0.0001915176,-4.807533275704675,868.6666666666666,-4.807533383369446
2534000,-0.1428558,1.8658849,0.00019142807,-2.1244332452576296,1197.6666666666667,-2.0924500823020935
2536000,-0.17912278,1.9205078,0.00019134038,-10.935500067309476,691.0,-6.561949759721756
2538000,-0.2142786,1.922591,0.00019125812,-2.004999853306799,998.0,None
2540000,-0.19318822,1.8797913,0.00019117199,-1.8325001309276558,1596.0,-1.947500053793192
2542000,-0.14279163,1.9098434,0.0001910857,-1.3684499784819006,1197.6666666666667,-1.5557501316070557
2544000,-0.1467165,1.8845407,0.0001910023,None,None,-1.2748000025749207
2546000,-0.16052195,1.922216,0.00019091429,-2.150733249824649,1197.3333333333333,-1.7130000293254852
2548000,-0.17717034,1.8852451,0.0001908302,-1.9225001388404053,1597.0,-2.220566754539808
2550000,-0.20256662,1.9016824,0.00019074453,-1.6411998882249463,998.0,None
2552000,-0.20395711,1.8176922,0.00019066666,-1.7202501243154984,1596.0,-1.667550119260947
2554000,-0.18504827,1.9055462,0.0001905889,None,None,None
2556000,-0.16670856,1.9331522,0.0001904954,-1.2226833118475042,1197.6666666666667,-1.2226833552122116
2558000,-0.18748082,1.7478683,0.00019040263,-2.1671498853344624,1197.6666666666667,-1.8762501701712608
2560000,-0.17549296,1.7996712,0.00019031655,-11.485500115726609,1021.0,-5.370232979456584
2562000,-0.15692972,1.91272,0.00019022982,-2.4291997127147624,998.5,None
2564000,-0.14999259,1.904204,0.00019014505,None,None,-2.4291997849941254
2566000,-0.18751469,1.7510433,0.00019005514,-4.758699866244569,1279.75,-5.608132963379224
2568000,-0.17561588,1.8304098,0.00018997358,None,None,-2.2103995084762573
